# SIMULACION DE COLISIONES MULTIPLES
# Practica 5 - Informatica II
#
# Box: 800 x 600
# Tiempo: 24.19 s
# Particulas activas: 2/4
# Total colisiones: 25
#
# OBSTACULOS
obstaculo,0,200,150,80,80
obstaculo,1,520,150,80,80
obstaculo,2,200,370,80,80
obstaculo,3,520,370,80,80
#
# TRAYECTORIAS DE PARTICULAS
# Formato: trayectoria,tiempo,id,x,y,vx,vy,masa,activa
trayectoria,21.52,2,323.049,58.4228,26.8912,-130,1.2,1
trayectoria,21.52,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.53,0,222.558,34.8188,-11.0303,-0.606061,3.3,1
trayectoria,21.53,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.53,2,323.318,57.1228,26.8912,-130,1.2,1
trayectoria,21.53,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.54,0,222.448,34.8128,-11.0303,-0.606061,3.3,1
trayectoria,21.54,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.54,2,323.587,55.8228,26.8912,-130,1.2,1
trayectoria,21.54,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.55,0,222.338,34.8067,-11.0303,-0.606061,3.3,1
trayectoria,21.55,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.55,2,323.856,54.5228,26.8912,-130,1.2,1
trayectoria,21.55,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.56,0,222.228,34.8006,-11.0303,-0.606061,3.3,1
trayectoria,21.56,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.56,2,324.125,53.2228,26.8912,-130,1.2,1
trayectoria,21.56,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.57,0,222.117,34.7946,-11.0303,-0.606061,3.3,1
trayectoria,21.57,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.57,2,324.394,51.9228,26.8912,-130,1.2,1
trayectoria,21.57,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.58,0,222.007,34.7885,-11.0303,-0.606061,3.3,1
trayectoria,21.58,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.58,2,324.663,50.6228,26.8912,-130,1.2,1
trayectoria,21.58,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.59,0,221.897,34.7825,-11.0303,-0.606061,3.3,1
trayectoria,21.59,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.59,2,324.932,49.3228,26.8912,-130,1.2,1
trayectoria,21.59,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.6,0,221.786,34.7764,-11.0303,-0.606061,3.3,1
trayectoria,21.6,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.6,2,325.201,48.0228,26.8912,-130,1.2,1
trayectoria,21.6,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.61,0,221.676,34.7703,-11.0303,-0.606061,3.3,1
trayectoria,21.61,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.61,2,325.469,46.7228,26.8912,-130,1.2,1
trayectoria,21.61,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.62,0,221.566,34.7643,-11.0303,-0.606061,3.3,1
trayectoria,21.62,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.62,2,325.738,45.4228,26.8912,-130,1.2,1
trayectoria,21.62,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.63,0,221.455,34.7582,-11.0303,-0.606061,3.3,1
trayectoria,21.63,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.63,2,326.007,44.1228,26.8912,-130,1.2,1
trayectoria,21.63,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.64,0,221.345,34.7522,-11.0303,-0.606061,3.3,1
trayectoria,21.64,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.64,2,326.276,42.8228,26.8912,-130,1.2,1
trayectoria,21.64,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.65,0,221.235,34.7461,-11.0303,-0.606061,3.3,1
trayectoria,21.65,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.65,2,326.545,41.5228,26.8912,-130,1.2,1
trayectoria,21.65,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.66,0,221.125,34.74,-11.0303,-0.606061,3.3,1
trayectoria,21.66,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.66,2,326.814,40.2228,26.8912,-130,1.2,1
trayectoria,21.66,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.67,0,221.014,34.734,-11.0303,-0.606061,3.3,1
trayectoria,21.67,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.67,2,327.083,38.9228,26.8912,-130,1.2,1
trayectoria,21.67,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.68,0,220.904,34.7279,-11.0303,-0.606061,3.3,1
trayectoria,21.68,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.68,2,327.352,37.6228,26.8912,-130,1.2,1
trayectoria,21.68,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.69,0,220.794,34.7219,-11.0303,-0.606061,3.3,1
trayectoria,21.69,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.69,2,327.621,36.3228,26.8912,-130,1.2,1
trayectoria,21.69,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.7,0,220.683,34.7158,-11.0303,-0.606061,3.3,1
trayectoria,21.7,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.7,2,327.89,35.0228,26.8912,-130,1.2,1
trayectoria,21.7,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.71,0,220.573,34.7097,-11.0303,-0.606061,3.3,1
trayectoria,21.71,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.71,2,328.159,33.7228,26.8912,-130,1.2,1
trayectoria,21.71,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.72,0,220.463,34.7037,-11.0303,-0.606061,3.3,1
trayectoria,21.72,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.72,2,328.427,32.4228,26.8912,-130,1.2,1
trayectoria,21.72,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.73,0,220.352,34.6976,-11.0303,-0.606061,3.3,1
trayectoria,21.73,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.73,2,328.696,31.1228,26.8912,-130,1.2,1
trayectoria,21.73,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.74,0,220.242,34.6916,-11.0303,-0.606061,3.3,1
trayectoria,21.74,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.74,2,328.965,29.8228,26.8912,-130,1.2,1
trayectoria,21.74,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.75,0,220.132,34.6855,-11.0303,-0.606061,3.3,1
trayectoria,21.75,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.75,2,329.234,28.5228,26.8912,-130,1.2,1
trayectoria,21.75,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.76,0,220.021,34.6794,-11.0303,-0.606061,3.3,1
trayectoria,21.76,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.76,2,329.503,27.2228,26.8912,-130,1.2,1
trayectoria,21.76,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.77,0,219.911,34.6734,-11.0303,-0.606061,3.3,1
trayectoria,21.77,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.77,2,329.772,25.9228,26.8912,-130,1.2,1
trayectoria,21.77,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.78,0,219.801,34.6673,-11.0303,-0.606061,3.3,1
trayectoria,21.78,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.78,2,330.041,24.6228,26.8912,-130,1.2,1
trayectoria,21.78,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.79,0,219.691,34.6612,-11.0303,-0.606061,3.3,1
trayectoria,21.79,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.79,2,330.31,23.3228,26.8912,-130,1.2,1
trayectoria,21.79,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.8,0,219.58,34.6552,-11.0303,-0.606061,3.3,1
trayectoria,21.8,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.8,2,330.579,22.0228,26.8912,-130,1.2,1
trayectoria,21.8,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.81,0,219.47,34.6491,-11.0303,-0.606061,3.3,1
trayectoria,21.81,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.81,2,330.848,20.7228,26.8912,-130,1.2,1
trayectoria,21.81,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.82,0,219.36,34.6431,-11.0303,-0.606061,3.3,1
trayectoria,21.82,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.82,2,331.117,19.4228,26.8912,-130,1.2,1
trayectoria,21.82,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.83,0,219.249,34.637,-11.0303,-0.606061,3.3,1
trayectoria,21.83,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.83,2,331.386,18.1228,26.8912,-130,1.2,1
trayectoria,21.83,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.84,0,219.139,34.6309,-11.0303,-0.606061,3.3,1
trayectoria,21.84,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.84,2,331.654,16.8228,26.8912,-130,1.2,1
trayectoria,21.84,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.85,0,219.029,34.6249,-11.0303,-0.606061,3.3,1
trayectoria,21.85,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.85,2,331.923,15.5228,26.8912,-130,1.2,1
trayectoria,21.85,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.86,0,218.918,34.6188,-11.0303,-0.606061,3.3,1
trayectoria,21.86,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.86,2,332.192,14.2228,26.8912,-130,1.2,1
trayectoria,21.86,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.87,0,218.808,34.6128,-11.0303,-0.606061,3.3,1
trayectoria,21.87,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.87,2,332.461,12.9228,26.8912,-130,1.2,1
trayectoria,21.87,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.88,0,218.698,34.6067,-11.0303,-0.606061,3.3,1
trayectoria,21.88,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.88,2,332.73,11.6228,26.8912,-130,1.2,1
trayectoria,21.88,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.89,0,218.588,34.6006,-11.0303,-0.606061,3.3,1
trayectoria,21.89,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.89,2,332.999,10.3228,26.8912,-130,1.2,1
trayectoria,21.89,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.9,0,218.477,34.5946,-11.0303,-0.606061,3.3,1
trayectoria,21.9,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.9,2,333.268,9.02277,26.8912,-130,1.2,1
trayectoria,21.9,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.91,0,218.367,34.5885,-11.0303,-0.606061,3.3,1
trayectoria,21.91,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.91,2,333.537,7.72277,26.8912,-130,1.2,1
trayectoria,21.91,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.92,0,218.257,34.5825,-11.0303,-0.606061,3.3,1
trayectoria,21.92,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.92,2,333.806,6.42277,26.8912,-130,1.2,1
trayectoria,21.92,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.93,0,218.146,34.5764,-11.0303,-0.606061,3.3,1
trayectoria,21.93,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.93,2,334.075,5.97723,26.8912,130,1.2,1
trayectoria,21.93,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.94,0,218.036,34.5703,-11.0303,-0.606061,3.3,1
trayectoria,21.94,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.94,2,334.344,7.27723,26.8912,130,1.2,1
trayectoria,21.94,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.95,0,217.926,34.5643,-11.0303,-0.606061,3.3,1
trayectoria,21.95,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.95,2,334.612,8.57723,26.8912,130,1.2,1
trayectoria,21.95,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.96,0,217.815,34.5582,-11.0303,-0.606061,3.3,1
trayectoria,21.96,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.96,2,334.881,9.87723,26.8912,130,1.2,1
trayectoria,21.96,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.97,0,217.705,34.5522,-11.0303,-0.606061,3.3,1
trayectoria,21.97,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.97,2,335.15,11.1772,26.8912,130,1.2,1
trayectoria,21.97,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.98,0,217.595,34.5461,-11.0303,-0.606061,3.3,1
trayectoria,21.98,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.98,2,335.419,12.4772,26.8912,130,1.2,1
trayectoria,21.98,3,305.938,199.672,-119,110,0.8,0
trayectoria,21.99,0,217.485,34.54,-11.0303,-0.606061,3.3,1
trayectoria,21.99,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,21.99,2,335.688,13.7772,26.8912,130,1.2,1
trayectoria,21.99,3,305.938,199.672,-119,110,0.8,0
trayectoria,22,0,217.374,34.534,-11.0303,-0.606061,3.3,1
trayectoria,22,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22,2,335.957,15.0772,26.8912,130,1.2,1
trayectoria,22,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.01,0,217.264,34.5279,-11.0303,-0.606061,3.3,1
trayectoria,22.01,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.01,2,336.226,16.3772,26.8912,130,1.2,1
trayectoria,22.01,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.02,0,217.154,34.5219,-11.0303,-0.606061,3.3,1
trayectoria,22.02,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.02,2,336.495,17.6772,26.8912,130,1.2,1
trayectoria,22.02,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.03,0,217.043,34.5158,-11.0303,-0.606061,3.3,1
trayectoria,22.03,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.03,2,336.764,18.9772,26.8912,130,1.2,1
trayectoria,22.03,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.04,0,216.933,34.5097,-11.0303,-0.606061,3.3,1
trayectoria,22.04,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.04,2,337.033,20.2772,26.8912,130,1.2,1
trayectoria,22.04,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.05,0,216.823,34.5037,-11.0303,-0.606061,3.3,1
trayectoria,22.05,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.05,2,337.302,21.5772,26.8912,130,1.2,1
trayectoria,22.05,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.06,0,216.712,34.4976,-11.0303,-0.606061,3.3,1
trayectoria,22.06,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.06,2,337.571,22.8772,26.8912,130,1.2,1
trayectoria,22.06,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.07,0,216.602,34.4916,-11.0303,-0.606061,3.3,1
trayectoria,22.07,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.07,2,337.839,24.1772,26.8912,130,1.2,1
trayectoria,22.07,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.08,0,216.492,34.4855,-11.0303,-0.606061,3.3,1
trayectoria,22.08,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.08,2,338.108,25.4772,26.8912,130,1.2,1
trayectoria,22.08,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.09,0,216.381,34.4794,-11.0303,-0.606061,3.3,1
trayectoria,22.09,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.09,2,338.377,26.7772,26.8912,130,1.2,1
trayectoria,22.09,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.1,0,216.271,34.4734,-11.0303,-0.606061,3.3,1
trayectoria,22.1,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.1,2,338.646,28.0772,26.8912,130,1.2,1
trayectoria,22.1,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.11,0,216.161,34.4673,-11.0303,-0.606061,3.3,1
trayectoria,22.11,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.11,2,338.915,29.3772,26.8912,130,1.2,1
trayectoria,22.11,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.12,0,216.051,34.4612,-11.0303,-0.606061,3.3,1
trayectoria,22.12,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.12,2,339.184,30.6772,26.8912,130,1.2,1
trayectoria,22.12,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.13,0,215.94,34.4552,-11.0303,-0.606061,3.3,1
trayectoria,22.13,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.13,2,339.453,31.9772,26.8912,130,1.2,1
trayectoria,22.13,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.14,0,215.83,34.4491,-11.0303,-0.606061,3.3,1
trayectoria,22.14,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.14,2,339.722,33.2772,26.8912,130,1.2,1
trayectoria,22.14,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.15,0,215.72,34.4431,-11.0303,-0.606061,3.3,1
trayectoria,22.15,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.15,2,339.991,34.5772,26.8912,130,1.2,1
trayectoria,22.15,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.16,0,215.609,34.437,-11.0303,-0.606061,3.3,1
trayectoria,22.16,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.16,2,340.26,35.8772,26.8912,130,1.2,1
trayectoria,22.16,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.17,0,215.499,34.4309,-11.0303,-0.606061,3.3,1
trayectoria,22.17,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.17,2,340.529,37.1772,26.8912,130,1.2,1
trayectoria,22.17,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.18,0,215.389,34.4249,-11.0303,-0.606061,3.3,1
trayectoria,22.18,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.18,2,340.797,38.4772,26.8912,130,1.2,1
trayectoria,22.18,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.19,0,215.278,34.4188,-11.0303,-0.606061,3.3,1
trayectoria,22.19,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.19,2,341.066,39.7772,26.8912,130,1.2,1
trayectoria,22.19,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.2,0,215.168,34.4128,-11.0303,-0.606061,3.3,1
trayectoria,22.2,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.2,2,341.335,41.0772,26.8912,130,1.2,1
trayectoria,22.2,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.21,0,215.058,34.4067,-11.0303,-0.606061,3.3,1
trayectoria,22.21,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.21,2,341.604,42.3772,26.8912,130,1.2,1
trayectoria,22.21,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.22,0,214.948,34.4006,-11.0303,-0.606061,3.3,1
trayectoria,22.22,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.22,2,341.873,43.6772,26.8912,130,1.2,1
trayectoria,22.22,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.23,0,214.837,34.3946,-11.0303,-0.606061,3.3,1
trayectoria,22.23,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.23,2,342.142,44.9772,26.8912,130,1.2,1
trayectoria,22.23,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.24,0,214.727,34.3885,-11.0303,-0.606061,3.3,1
trayectoria,22.24,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.24,2,342.411,46.2772,26.8912,130,1.2,1
trayectoria,22.24,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.25,0,214.617,34.3825,-11.0303,-0.606061,3.3,1
trayectoria,22.25,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.25,2,342.68,47.5772,26.8912,130,1.2,1
trayectoria,22.25,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.26,0,214.506,34.3764,-11.0303,-0.606061,3.3,1
trayectoria,22.26,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.26,2,342.949,48.8772,26.8912,130,1.2,1
trayectoria,22.26,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.27,0,214.396,34.3703,-11.0303,-0.606061,3.3,1
trayectoria,22.27,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.27,2,343.218,50.1772,26.8912,130,1.2,1
trayectoria,22.27,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.28,0,214.286,34.3643,-11.0303,-0.606061,3.3,1
trayectoria,22.28,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.28,2,343.487,51.4772,26.8912,130,1.2,1
trayectoria,22.28,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.29,0,214.175,34.3582,-11.0303,-0.606061,3.3,1
trayectoria,22.29,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.29,2,343.755,52.7772,26.8912,130,1.2,1
trayectoria,22.29,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.3,0,214.065,34.3522,-11.0303,-0.606061,3.3,1
trayectoria,22.3,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.3,2,344.024,54.0772,26.8912,130,1.2,1
trayectoria,22.3,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.31,0,213.955,34.3461,-11.0303,-0.606061,3.3,1
trayectoria,22.31,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.31,2,344.293,55.3772,26.8912,130,1.2,1
trayectoria,22.31,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.32,0,213.845,34.34,-11.0303,-0.606061,3.3,1
trayectoria,22.32,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.32,2,344.562,56.6772,26.8912,130,1.2,1
trayectoria,22.32,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.33,0,213.734,34.334,-11.0303,-0.606061,3.3,1
trayectoria,22.33,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.33,2,344.831,57.9772,26.8912,130,1.2,1
trayectoria,22.33,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.34,0,213.624,34.3279,-11.0303,-0.606061,3.3,1
trayectoria,22.34,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.34,2,345.1,59.2772,26.8912,130,1.2,1
trayectoria,22.34,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.35,0,213.514,34.3219,-11.0303,-0.606061,3.3,1
trayectoria,22.35,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.35,2,345.369,60.5772,26.8912,130,1.2,1
trayectoria,22.35,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.36,0,213.403,34.3158,-11.0303,-0.606061,3.3,1
trayectoria,22.36,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.36,2,345.638,61.8772,26.8912,130,1.2,1
trayectoria,22.36,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.37,0,213.293,34.3097,-11.0303,-0.606061,3.3,1
trayectoria,22.37,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.37,2,345.907,63.1772,26.8912,130,1.2,1
trayectoria,22.37,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.38,0,213.183,34.3037,-11.0303,-0.606061,3.3,1
trayectoria,22.38,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.38,2,346.176,64.4772,26.8912,130,1.2,1
trayectoria,22.38,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.39,0,213.072,34.2976,-11.0303,-0.606061,3.3,1
trayectoria,22.39,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.39,2,346.445,65.7772,26.8912,130,1.2,1
trayectoria,22.39,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.4,0,212.962,34.2916,-11.0303,-0.606061,3.3,1
trayectoria,22.4,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.4,2,346.714,67.0772,26.8912,130,1.2,1
trayectoria,22.4,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.41,0,212.852,34.2855,-11.0303,-0.606061,3.3,1
trayectoria,22.41,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.41,2,346.982,68.3772,26.8912,130,1.2,1
trayectoria,22.41,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.42,0,212.741,34.2794,-11.0303,-0.606061,3.3,1
trayectoria,22.42,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.42,2,347.251,69.6772,26.8912,130,1.2,1
trayectoria,22.42,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.43,0,212.631,34.2734,-11.0303,-0.606061,3.3,1
trayectoria,22.43,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.43,2,347.52,70.9772,26.8912,130,1.2,1
trayectoria,22.43,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.44,0,212.521,34.2673,-11.0303,-0.606061,3.3,1
trayectoria,22.44,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.44,2,347.789,72.2772,26.8912,130,1.2,1
trayectoria,22.44,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.45,0,212.411,34.2612,-11.0303,-0.606061,3.3,1
trayectoria,22.45,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.45,2,348.058,73.5772,26.8912,130,1.2,1
trayectoria,22.45,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.46,0,212.3,34.2552,-11.0303,-0.606061,3.3,1
trayectoria,22.46,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.46,2,348.327,74.8772,26.8912,130,1.2,1
trayectoria,22.46,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.47,0,212.19,34.2491,-11.0303,-0.606061,3.3,1
trayectoria,22.47,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.47,2,348.596,76.1772,26.8912,130,1.2,1
trayectoria,22.47,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.48,0,212.08,34.2431,-11.0303,-0.606061,3.3,1
trayectoria,22.48,1,353.795,43.5661,16.1304,-53.0435,2.3,0
trayectoria,22.48,2,348.865,77.4772,26.8912,130,1.2,1
trayectoria,22.48,3,305.938,199.672,-119,110,0.8,0
trayectoria,22.49,0,211.969,34.237,-11.0303,-0.606061,3.3,1
